village,plot_number,category
village_Malatavadi,1905/57,Category B: Multiple possible alignments
village_Malatavadi,1905/58,Category B: Multiple possible alignments
village_Malatavadi,1905/59,Category B: Multiple possible alignments
village_Malatavadi,1905/6,Category B: Multiple possible alignments
village_Malatavadi,1905/60,Category B: Multiple possible alignments
village_Malatavadi,1905/61,Category B: Multiple possible alignments
village_Malatavadi,1905/62,Category E: Global shift incorrect
village_Malatavadi,1905/63,Category B: Multiple possible alignments
village_Malatavadi,1905/64,Category B: Multiple possible alignments
village_Malatavadi,1905/65,Category B: Multiple possible alignments
village_Malatavadi,1905/66,Category B: Multiple possible alignments
village_Malatavadi,1905/67,Category B: Multiple possible alignments
village_Malatavadi,1905/68,Category B: Multiple possible alignments
village_Malatavadi,1905/69,Category B: Multiple possible alignments
village_Malatavadi,1905/7,Category B: Multiple possible alignments
village_Malatavadi,1905/70,Category B: Multiple possible alignments
village_Malatavadi,1905/71,Category B: Multiple possible alignments
village_Malatavadi,1905/72,Category B: Multiple possible alignments
village_Malatavadi,1905/73,Category E: Global shift incorrect
village_Malatavadi,1905/74,Category E: Global shift incorrect
village_Malatavadi,1905/75,Category B: Multiple possible alignments
village_Malatavadi,1905/76,Category B: Multiple possible alignments
village_Malatavadi,1905/77,Category E: Global shift incorrect
village_Malatavadi,1905/78,Category B: Multiple possible alignments
village_Malatavadi,1905/79,Category J: Unknown
village_Malatavadi,1905/8,Category B: Multiple possible alignments
village_Malatavadi,1905/80,Category E: Global shift incorrect
village_Malatavadi,1905/81,Category B: Multiple possible alignments
village_Malatavadi,1905/82,Category B: Multiple possible alignments
village_Malatavadi,1905/9,Category B: Multiple possible alignments
village_Malatavadi,1906,Category B: Multiple possible alignments
village_Malatavadi,1907,Category B: Multiple possible alignments
village_Malatavadi,1908,Category B: Multiple possible alignments
village_Malatavadi,1909,Category B: Multiple possible alignments
village_Malatavadi,191,Category B: Multiple possible alignments
village_Malatavadi,1910,Category B: Multiple possible alignments
village_Malatavadi,1911,Category B: Multiple possible alignments
village_Malatavadi,1912,Category B: Multiple possible alignments
village_Malatavadi,1913,Category B: Multiple possible alignments
village_Malatavadi,1914,Category B: Multiple possible alignments
village_Malatavadi,1915,Category B: Multiple possible alignments
village_Malatavadi,1916,Category B: Multiple possible alignments
village_Malatavadi,1917,Category B: Multiple possible alignments
village_Malatavadi,1918,Category B: Multiple possible alignments
village_Malatavadi,1919,Category B: Multiple possible alignments
village_Malatavadi,192,Category B: Multiple possible alignments
village_Malatavadi,1920,Category B: Multiple possible alignments
village_Malatavadi,1921,Category B: Multiple possible alignments
village_Malatavadi,1922,Category B: Multiple possible alignments
village_Malatavadi,1923,Category B: Multiple possible alignments
village_Malatavadi,1924,Category B: Multiple possible alignments
village_Malatavadi,1925,Category B: Multiple possible alignments
village_Malatavadi,1926,Category B: Multiple possible alignments
village_Malatavadi,1927,Category B: Multiple possible alignments
village_Malatavadi,1928,Category B: Multiple possible alignments
village_Malatavadi,1929/A,Category B: Multiple possible alignments
village_Malatavadi,1929/B,Category B: Multiple possible alignments
village_Malatavadi,1929/C,Category B: Multiple possible alignments
village_Malatavadi,193,Category B: Multiple possible alignments
village_Malatavadi,1930,Category B: Multiple possible alignments
village_Malatavadi,1931,Category B: Multiple possible alignments
village_Malatavadi,1932,Category B: Multiple possible alignments
village_Malatavadi,1933,Category B: Multiple possible alignments
village_Malatavadi,1934,Category B: Multiple possible alignments
village_Malatavadi,1935,Category B: Multiple possible alignments
village_Malatavadi,1936,Category B: Multiple possible alignments
village_Malatavadi,1937,Category B: Multiple possible alignments
village_Malatavadi,1938,Category B: Multiple possible alignments
village_Malatavadi,1939,Category B: Multiple possible alignments
village_Malatavadi,194,Category B: Multiple possible alignments
village_Malatavadi,1940/A,Category B: Multiple possible alignments
village_Malatavadi,1940/B,Category E: Global shift incorrect
village_Malatavadi,1940/C,Category B: Multiple possible alignments
village_Malatavadi,1941/A,Category B: Multiple possible alignments
village_Malatavadi,1941/B,Category B: Multiple possible alignments
village_Malatavadi,1941/C,Category E: Global shift incorrect
village_Malatavadi,1942,Category B: Multiple possible alignments
village_Malatavadi,1943,Category B: Multiple possible alignments
village_Malatavadi,1944,Category B: Multiple possible alignments
village_Malatavadi,1945,Category B: Multiple possible alignments
village_Malatavadi,1946,Category B: Multiple possible alignments
village_Malatavadi,1947/A,Category B: Multiple possible alignments
village_Malatavadi,1947/B,Category B: Multiple possible alignments
village_Malatavadi,1948,Category B: Multiple possible alignments
village_Malatavadi,1949,Category B: Multiple possible alignments
village_Malatavadi,195,Category B: Multiple possible alignments
village_Malatavadi,1950,Category B: Multiple possible alignments
village_Malatavadi,1951,Category B: Multiple possible alignments
village_Malatavadi,1952/A,Category E: Global shift incorrect
village_Malatavadi,1952/B,Category B: Multiple possible alignments
village_Malatavadi,1953,Category B: Multiple possible alignments
village_Malatavadi,1954,Category B: Multiple possible alignments
village_Malatavadi,1955,Category B: Multiple possible alignments
village_Malatavadi,1956,Category B: Multiple possible alignments
village_Malatavadi,1957,Category B: Multiple possible alignments
village_Malatavadi,1958,Category B: Multiple possible alignments
village_Malatavadi,1959,Category B: Multiple possible alignments
village_Malatavadi,196/A,Category B: Multiple possible alignments
village_Malatavadi,196/B,Category B: Multiple possible alignments
village_Malatavadi,1960,Category B: Multiple possible alignments
village_Malatavadi,1961,Category B: Multiple possible alignments
village_Malatavadi,1962,Category B: Multiple possible alignments
village_Malatavadi,1963,Category E: Global shift incorrect
village_Malatavadi,1964,Category B: Multiple possible alignments
village_Malatavadi,1965,Category B: Multiple possible alignments
village_Malatavadi,1966,Category B: Multiple possible alignments
village_Malatavadi,1967,Category B: Multiple possible alignments
village_Malatavadi,1968,Category D: Optimizer stuck in local optimum
village_Malatavadi,1969,Category B: Multiple possible alignments
village_Malatavadi,197,Category B: Multiple possible alignments
village_Malatavadi,1970,Category J: Unknown
village_Malatavadi,1971/A,Category B: Multiple possible alignments
village_Malatavadi,1971/B,Category B: Multiple possible alignments
village_Malatavadi,1972,Category B: Multiple possible alignments
village_Malatavadi,1973,Category B: Multiple possible alignments
village_Malatavadi,1974,Category B: Multiple possible alignments
village_Malatavadi,1975,Category B: Multiple possible alignments
village_Malatavadi,1976,Category B: Multiple possible alignments
village_Malatavadi,1977/1,Category B: Multiple possible alignments
village_Malatavadi,1977/2,Category B: Multiple possible alignments
village_Malatavadi,1977/3,Category B: Multiple possible alignments
village_Malatavadi,1978,Category B: Multiple possible alignments
village_Malatavadi,1979,Category B: Multiple possible alignments
village_Malatavadi,198,Category B: Multiple possible alignments
village_Malatavadi,1980,Category B: Multiple possible alignments
village_Malatavadi,1981,Category B: Multiple possible alignments
village_Malatavadi,1982/1,Category B: Multiple possible alignments
village_Malatavadi,1982/2,Category B: Multiple possible alignments
village_Malatavadi,1982/3,Category B: Multiple possible alignments
village_Malatavadi,1982/4,Category E: Global shift incorrect
village_Malatavadi,1982/5,Category B: Multiple possible alignments
village_Malatavadi,1982/6,Category B: Multiple possible alignments
village_Malatavadi,1982/7,Category B: Multiple possible alignments
village_Malatavadi,1982/8,Category B: Multiple possible alignments
village_Malatavadi,1983,Category B: Multiple possible alignments
village_Malatavadi,1984,Category B: Multiple possible alignments
village_Malatavadi,1985,Category B: Multiple possible alignments
village_Malatavadi,1986,Category B: Multiple possible alignments
village_Malatavadi,1987,Category B: Multiple possible alignments
village_Malatavadi,1988,Category B: Multiple possible alignments
village_Malatavadi,1989,Category B: Multiple possible alignments
village_Malatavadi,199/A,Category B: Multiple possible alignments
village_Malatavadi,199/B,Category B: Multiple possible alignments
village_Malatavadi,1990,Category E: Global shift incorrect
village_Malatavadi,1991,Category B: Multiple possible alignments
village_Malatavadi,1992,Category B: Multiple possible alignments
village_Malatavadi,1993,Category B: Multiple possible alignments
village_Malatavadi,1994,Category B: Multiple possible alignments
village_Malatavadi,1995,Category B: Multiple possible alignments
village_Malatavadi,1996,Category B: Multiple possible alignments
village_Malatavadi,1997/A,Category B: Multiple possible alignments
village_Malatavadi,1997/B,Category B: Multiple possible alignments
village_Malatavadi,1998,Category B: Multiple possible alignments
village_Malatavadi,1999,Category B: Multiple possible alignments
village_Malatavadi,2,Category D: Optimizer stuck in local optimum
village_Malatavadi,20,Category J: Unknown
village_Malatavadi,200,Category B: Multiple possible alignments
village_Malatavadi,2000,Category B: Multiple possible alignments
village_Malatavadi,2001,Category B: Multiple possible alignments
village_Malatavadi,2002,Category B: Multiple possible alignments
village_Malatavadi,2003,Category B: Multiple possible alignments
village_Malatavadi,2004,Category B: Multiple possible alignments
village_Malatavadi,2005,Category B: Multiple possible alignments
